id,name,host_id,host_name,neighbou_1,latitude,longitude,room_type,price,minimum_ni
"38904250",Downtown Sweet Escape?Upscale Gulch Neighborhood,"171176713",Mercury,District 19,36.151159999999997,-86.784670000000006,Entire home/apt,"141","2"
"38922737",Loretta's Mama Tried! Downtown! Walk to Broadway! Free Parking! 2nd Ave!,"30995912",Jessica Joy,District 19,36.155130000000000,-86.770570000000006,Entire home/apt,"215","3"
"38961419",?  Cozy-Comfy-Convenient to Nashville Airport,"298467095",David,District 28,36.069560000000003,-86.659949999999995,Entire home/apt,"126","30"
"38973471",7 min ride 2 Dtown w/ free parking and fire pit,"80290403",Lauren And Joe,District 5,36.195729999999998,-86.770679999999999,Entire home/apt,"103","1"
"38977488",*East Nashville Haven close to ALL Things FUN*,"298609786",Erin,District 6,36.183019999999999,-86.716840000000005,Entire home/apt,"193","1"
"38982450",Music City Apartment blocks from Downtown w/Pool,"279751998",Colin,District 19,36.154890000000002,-86.775409999999994,Entire home/apt,"96","1"
"38982576","""The Best Airbnb""?Private rooftop/fire pit?5min?DT","88959664",Julian,District 2,36.195500000000003,-86.776949999999999,Entire home/apt,"181","2"
"39031568",Luxury Downtown Home w/ Skyline Views! ? 8 Beds ? 5 min walk to Gulch!,"1445093",Andrew & Rachel,District 17,36.146830000000001,-86.785889999999995,Entire home/apt,"237","2"
"39032607",Luxury Home?Walk to Gulch?Skyline Views?Sleeps 10!?Free Parking!!,"1445093",Andrew & Rachel,District 17,36.147260000000003,-86.786600000000007,Entire home/apt,"237","2"
"39034225",Luxury Home? Skyline Views! ?FREE PARKING? 8 min walk to Gulch!!!,"1445093",Andrew & Rachel,District 17,36.147390000000001,-86.785989999999998,Entire home/apt,"236","2"
"39034408",Luxury Downtown Home w/ Skyline Views! ? 8 Beds ? 5 min walk to Gulch!!!!,"1445093",Andrew & Rachel,District 17,36.145800000000001,-86.786519999999996,Entire home/apt,"237","2"
"39036791",Mid Century Modern Home near downtown!,"200257566",Joshua & Nicole,District 1,36.212179999999996,-86.855810000000005,Entire home/apt,"300","2"
"39036983",Luxury Fun 2miles 2 Broadway ideal for longer stay,"220961530",Blue House Lux,District 21,36.177740000000000,-86.804850000000002,Entire home/apt,"144","3"
"39054736","East Nashville Haven! Rooftop patio, 8beds, Sanitized! 10min?DT","88959664",Julian,District 8,36.219490000000000,-86.742249999999999,Entire home/apt,"139","2"
"39058755",Calvin Garden Getaway ~ Trendy Area ~ Minutes to Downtown ~ Easy Parking ~ Fast WiFi,"260899725",Kevin,District 6,36.181789999999999,-86.747669999999999,Entire home/apt,"148","3"
"39073592",The Scovel - Germantown Gem With Skyline Views!  Stay 3 Nights Get 4th Free Nov-Feb!,"6675690",Isabeau And Shaun,District 19,36.171300000000002,-86.798500000000004,Entire home/apt,"437","2"
"39101276",Bohemian VIBE?2Master Suites?2CarGarage?5Mins2DT,"31549142",Brandon,District 5,36.203650000000003,-86.742199999999997,Entire home/apt,"141","2"
"39114059",Rooftop Oasis?3 Suites?8Beds?600sqft Rooftop Deck,"31549142",Brandon,District 21,36.153489999999998,-86.827479999999994,Entire home/apt,"333","2"
"39114480",New!! Studio at Margaritaville Nashville Resort,"24126726",Nadine,District 19,36.155209999999997,-86.776840000000007,Entire home/apt,"194","2"
"39129141",Downtown location location location!! Long term,"13871581",Alex,District 21,36.164920000000002,-86.809690000000003,Entire home/apt,"78","30"
"39129481",The Maxwell - Luxurious Home Near Restaurants!,"85360355",StayLocal,District 6,36.168199999999999,-86.742859999999993,Entire home/apt,"292","1"
"39148510",6 Bed King Ranch 6 mins to Downtown Broadway!,"72182970",Robert,District 21,36.159120000000001,-86.826800000000006,Entire home/apt,"199","30"
"39155465",Cute and Cozy Aluminum built Tiny Home in Woodbine,"12515800",Jon,District 16,36.111210000000000,-86.732569999999996,Entire home/apt,"128","1"
"39176866",New East Nashville Tudor Style Home,"5896649",Avon,District 8,36.216859999999997,-86.732249999999993,Entire home/apt,"375","2"
"39218677","MASSIVE Corporate Retreat -4 Homes, 16 Bed/16 Bath","43800255",John,District 21,36.156419999999997,-86.817909999999998,Entire home/apt,"2869","3"
"39223418",Little Magnolia,"44605028",Allyson,District 18,36.134760000000000,-86.797039999999996,Entire home/apt,"110","2"
"39225795",LUXURY DREAM HOME ? 12 SOUTH STAR ? MINS 2 GULCH,"101426897",Host Extraordinaires,District 17,36.135730000000002,-86.780739999999994,Entire home/apt,"384","2"
"39251479",NEW! East Nash Cottage Minutes to Downtown!,"36984634",Tracey,District 5,36.182830000000003,-86.768919999999994,Entire home/apt,"106","2"
"39253211",Chic and Cozy Downtown Condo,"90600007",Jennie,District 19,36.163290000000003,-86.783119999999997,Entire home/apt,"133","2"
"39253335",Country Livin? in the City - Close to I40&Downtown,"149778985",Nacona,District 12,36.173630000000003,-86.592410000000001,Entire home/apt,"94","1"
"39266420",The Oliver on Acklen - Heart of Hillsboro Village!,"85360355",StayLocal,District 18,36.134770000000003,-86.804519999999997,Entire home/apt,"149","1"
"39267774",The Jade on Acklen-Heart of Hillsboro Village!,"85360355",StayLocal,District 18,36.134450000000001,-86.802549999999997,Entire home/apt,"149","1"
"39278637",20% Off!  - Big House on Pennsylvania,"52259722",Jackson,District 20,36.164709999999999,-86.861270000000005,Entire home/apt,"373","2"
"39280367","Club Wyndham Nashville, Tennessee, 1 Bedroom Suite","194953121",,District 7,36.220869999999998,-86.707819999999998,Entire home/apt,"136","2"
"39280370","Extravagant Club Wyndham Nashville, 1 Bedroom","194953121",,District 7,36.219960000000000,-86.707830000000001,Entire home/apt,"136","2"
"39280372","Exquisite Club Wyndham Nashville, 1 Bedroom Suite","194953121",,District 15,36.219729999999998,-86.705990000000000,Entire home/apt,"136","2"
"39280375","Sunny Club Wyndham Nashville, 1 Bedroom Suite","194953121",,District 15,36.221269999999997,-86.706609999999998,Entire home/apt,"136","2"
"39280377","Exquisite Club Wyndham Nashville, 1 Bedroom Suite","194953121",,District 15,36.219320000000003,-86.706779999999995,Entire home/apt,"131","2"
"39280378","Extravagant Club Wyndham Nashville, 1 Bedroom","194953121",,District 7,36.219580000000001,-86.708129999999997,Entire home/apt,"136","2"
"39280383","Extravagant Club Wyndham Nashville, 2 Bedroom","194953121",,District 15,36.219389999999997,-86.704220000000007,Entire home/apt,"170","2"
"39280384","Spacious Club Wyndham Nashville, 2 Bedroom Condo","194953121",,District 15,36.220790000000001,-86.703829999999996,Entire home/apt,"170","2"
"39280386","Exquisite Club Wyndham Nashville, 2 Bedroom Condo","194953121",,District 15,36.221260000000001,-86.703990000000005,Entire home/apt,"170","2"
"39280389","Club Wyndham Nashville, Tennessee, 2 Bedroom Condo","194953121",,District 15,36.220959999999998,-86.704210000000003,Entire home/apt,"165","2"
"39280394","Sunny Club Wyndham Nashville, 2 Bedroom Condo","194953121",,District 15,36.220900000000000,-86.704139999999995,Entire home/apt,"165","2"
"39280396","Sunny Club Wyndham Nashville, 2 Bedroom Condo","194953121",,District 15,36.219380000000001,-86.705650000000006,Entire home/apt,"165","2"
"39304536",Studio at New Margaritaville Hotel Nashville,"24126726",Nadine,District 19,36.154350000000001,-86.775409999999994,Entire home/apt,"257","2"
"39362382",Mid-Century Modern Luxury ? Near Downtown,"593556",Alece,District 2,36.187910000000002,-86.815340000000006,Entire home/apt,"376","1"
"39389802",Minutes From Downtown! Newly Renovated 4Bd 2B,"21639697",Sameer,District 16,36.114590000000000,-86.745930000000001,Entire home/apt,"103","2"
"39396333",Enjoy Nashville Skyline from Rooftop Patio,"45101594",Scarlett,District 21,36.155970000000003,-86.819080000000000,Entire home/apt,"352","2"
"39420099",Dreaming on Historic Music Row,"205597402",Mark,District 17,36.137689999999999,-86.793000000000006,Entire home/apt,"91","2"
"39444527",NASHVILLE COTTAGE (Former Recording Studio),"20706362",Tyler,District 17,36.118560000000002,-86.779499999999999,Entire home/apt,"283","1"
"39466025",Studio in upscale Nashville Gulch ? Downtown!,"171176713",Mercury,District 19,36.151870000000002,-86.785079999999994,Entire home/apt,"139","2"
"39468642",Downtown Hoedown! 5 mins to Lower Broadway!,"303170208",Andy,District 19,36.171239999999997,-86.793760000000006,Entire home/apt,"499","3"
"39499503",HideAway in East Nashville/12 Beds/2nd Home Opt.,"104850762",DC Capital,District 5,36.204569999999997,-86.741429999999994,Entire home/apt,"336","2"
"39502396",Smashville/East Nash./12 Beds/2nd Home Opt.,"104850762",DC Capital,District 5,36.204549999999998,-86.743099999999998,Entire home/apt,"336","2"
"39518744",Johnny Cash?s Old Pad! So Much History!,"23029956",Ricky,District 19,36.150069999999999,-86.797179999999997,Entire home/apt,"84","1"
"39525217",Hey Yall Nashville FREE PARKING 10min to Broadway!,"28196034",Hey Yall Nashville,District 21,36.161369999999998,-86.837760000000003,Entire home/apt,"122","2"
"39534978",The Bohemian West (Pool AND 5 mins to Broadway),"303755987",Danielle + Liz,District 21,36.159370000000003,-86.806790000000007,Entire home/apt,"120","2"
"39548481","**Luxe Compound**, Minutes from Broadway!!","23066083",Mike & Meg,District 17,36.144359999999999,-86.762129999999999,Entire home/apt,"842","2"
"39551424",Who's Your DADU? *Park in Driveway*,"31719780",Christian,District 5,36.190140000000000,-86.759270000000001,Entire home/apt,"111","2"
"39562406",The Guest Suite at Highpoint Farm,"36011881",Scott,District 1,36.266790000000000,-86.883420000000001,Entire home/apt,"73","1"
"39575514","2BD/Nashville - Pools, Cabanas, Playground!","263243483",Luxorts,District 15,36.220390000000002,-86.704830000000001,Entire home/apt,"267","3"
"39577331",Entire Studio Apt 10 minutes from downtown,"44699992",Adam And Tia,District 8,36.223260000000003,-86.759659999999997,Entire home/apt,"58","2"
"39599026",East Nashville 4BR - Walk to Bars and Restaurants,"51096717",Jon,District 5,36.185730000000000,-86.753730000000004,Entire home/apt,"893","2"
"39600735",Nashville Retreat Across from Percy Priest Lake!,"121235121",Evolve,District 29,36.098190000000002,-86.604039999999998,Entire home/apt,"172","5"
"39604578","Margaritaville, New Studio near Broadway and HOF","12785722",Scott,District 19,36.155510000000000,-86.775700000000001,Entire home/apt,"178","1"
"39624922",New designer home - 1 mile to downtown - Sleeps 10,"304454977",Mike,District 19,36.172939999999997,-86.799670000000006,Entire home/apt,"256","2"
"39628476","Margaritaville, New Studio near Broadway and HOF","12785722",Scott,District 19,36.155510000000000,-86.775700000000001,Entire home/apt,"178","1"
"39631940","1BD/Nashville - Kitchen, Jetted tub, Pools, Gym!","263243483",Luxorts,District 15,36.220390000000002,-86.704830000000001,Entire home/apt,"121","3"
"39634220",EXECUTIVE SUITE W/2BD IN THE HEART OF THE GULCH,"304553672",Baris,District 19,36.176040000000000,-86.795460000000006,Entire home/apt,"325","1"
"39649722",Little Money Pit ? PERFECT TEMPORARY HOUSING,"47287937",Corey,District 35,36.025469999999999,-87.013270000000006,Entire home/apt,"225","30"
"39652315",KARAOKE DREAM with HUGE ROOFDECK With DOWNTOWN VIEWS!,"2442207",Stephen,District 21,36.155639999999998,-86.820769999999996,Entire home/apt,"229","2"
"39662854",Hermitage Golf Course Cottages,"41163231",Monica,District 11,36.235500000000002,-86.637619999999998,Entire home/apt,"299","2"
"39696537",Updated Home w/ Patio & Yard - Walk to Music Row!,"121235121",Evolve,District 19,36.146769999999997,-86.787589999999994,Entire home/apt,"309","2"
"39715068",Music City Getaway - Spacious/Stylish/Close 2DWNTN,"154571895",Lisa,District 2,36.188240000000000,-86.813940000000002,Entire home/apt,"199","2"
"39723080",Home Away from Home MINUTES! from Downtown/Stadium,"113030717",Keith,District 5,36.194969999999998,-86.771069999999995,Entire home/apt,"159","2"
"39725533",Downtown Nashville,"305328441",Marci,District 19,36.167749999999998,-86.783839999999998,Entire home/apt,"69","90"
"39749287",Cozy Home 1 Mile from Broadway! Music City Getaway,"249625914",Grant,District 19,36.169130000000003,-86.793459999999996,Entire home/apt,"269","2"
"39773521",2 Rooftops/Downtown Nash/6 Bedrooms,"104850762",DC Capital,District 21,36.157539999999997,-86.816440000000000,Entire home/apt,"949","2"
"39787722","Lovely Nashville Home w/Fire Pit+Yard, 3Mi to Dwtn","121235121",Evolve,District 2,36.186199999999999,-86.804699999999997,Entire home/apt,"260","2"
"39795165",Nashville Downtown Magnificent Music City,"85631229",Alexis,District 19,36.154890000000002,-86.775409999999994,Entire home/apt,"149","1"
"39796290","Best-in-Class Condo Near Vandy, Restaurants, Bars","14932001",Eli,District 19,36.147350000000003,-86.795259999999999,Entire home/apt,"111","30"
"39809110",The Hermitage Hideout,"268600027",Lance,District 11,36.202620000000003,-86.612009999999998,Entire home/apt,"55","30"
"39812797","Eclectic Charm in the City (Nashville, TN)","306233738",Marris,District 16,36.127980000000001,-86.719880000000003,Entire home/apt,"115","2"
"39839483","Margaritaville, new studio near Broadway and HOF","12785722",Scott,District 19,36.155510000000000,-86.775700000000001,Entire home/apt,"178","1"
"39842193",Walk to the Best of Nashville!,"90600007",Jennie,District 19,36.162160000000000,-86.782589999999999,Entire home/apt,"202","2"
"39844462",DREAM TOWNHOME ? LUXURY AMENITIES ? BIG GROUPS,"101426897",Host Extraordinaires,District 2,36.185839999999999,-86.815029999999993,Entire home/apt,"177","2"
"39859507","Whites Creek Cabin , coolest cabin in Nashville","45101594",Scarlett,District 3,36.298479999999998,-86.782589999999999,Entire home/apt,"336","2"
"39863092",Treetop Terrace - 3 miles to stadium and downtown!,"159734923",Kathlena,District 5,36.207670000000000,-86.767210000000006,Entire home/apt,"322","3"
"39885638",Cozy East Nashville Retreat,"11100445",Dan,District 7,36.220430000000000,-86.722300000000004,Entire home/apt,"107","1"
"39885868",East Nashville Bird House-Cozy & Elegant Retreat,"70224493",Renay,District 5,36.191600000000001,-86.758979999999994,Entire home/apt,"119","3"
"39893596",GULCH GETAWAY?THE NASH NEST? EPIC ROOFTOP,"101426897",Host Extraordinaires,District 17,36.137169999999998,-86.790949999999995,Entire home/apt,"321","2"
"39895358",LUXURY DREAM ? DOWNTOWN LIVING ? 10 COMFY BEDS,"101426897",Host Extraordinaires,District 2,36.186570000000003,-86.816050000000004,Entire home/apt,"188","2"
"39909433",The Southern Belle 3 miles to Downtown w/ Parking,"306018765",Becky,District 21,36.158709999999999,-86.815449999999998,Entire home/apt,"142","2"
"39913609",Steps from Broadway. Clean Apt w/ Parking & Gym,"291128427",Corbin,District 19,36.155149999999999,-86.775270000000006,Entire home/apt,"129","1"
"39915659","Club Wyndham Nashville, Tennessee, 2 Bedroom Condo","194953121",,District 15,36.220730000000003,-86.703800000000001,Entire home/apt,"170","2"
"39921369",*Downtown 1BR*Walk 2 Broadway*POOL/BALCONY/VIEWS*,"51730484",Dylan,District 19,36.154890000000002,-86.775409999999994,Entire home/apt,"85","1"
"39922408",Feels like Home,"307634114",Kelly,District 20,36.157339999999998,-86.882940000000005,Entire home/apt,"150","2"
"39922898","Margaritaville, New Studio near Broadway and HOF","12785722",Scott,District 19,36.155510000000000,-86.775700000000001,Entire home/apt,"178","2"
"39939817",Luxury Home FREE PARKING 6 miles to Broadway!,"28196034",Hey Yall Nashville,District 20,36.158349999999999,-86.855000000000004,Entire home/apt,"294","2"
"39943743",BIG GULCH TOWNHOMES ? LUXURY AMENITIES ? TWO UNITS,"101426897",Host Extraordinaires,District 17,36.135880000000000,-86.779290000000003,Entire home/apt,"4896","2"
"39944212","Cozy Courtyard, 4BD/2.5BA, 4 miles to DT- Hot Tub!","307904282",Margaret,District 15,36.160760000000003,-86.710560000000001,Entire home/apt,"371","2"
"39950065",Luxury Town home  W/ Rooftop Patio-Sky Line Views,"129162041",Brandon,District 21,36.157209999999999,-86.816590000000005,Entire home/apt,"349","2"
"39967176",Stylish Sanctuary with Rooftop Beer Garden,"385021064",Justin,District 21,36.166620000000002,-86.816620000000000,Entire home/apt,"133","2"
"39971384",Pretty & Private | 2 BDR w/Terrace | Walk to shops,"244397910",Hari,District 18,36.134900000000002,-86.802930000000003,Entire home/apt,"105","1"
"40005508",Luxury Updated Nashville Home in great location,"2654084",Nikhil,District 5,36.187570000000001,-86.749949999999998,Entire home/apt,"139","30"
"40027917",Classically Modern Homage to Hollywood,"295393280",Rob,District 19,36.154029999999999,-86.775869999999998,Entire home/apt,"121","2"
"40029071",Rosewood Avenue Bugalow,"32903812",Melony,District 18,36.123840000000001,-86.797880000000006,Entire home/apt,"149","4"
"40036825",East Nashville's Southern Belle w/ Hot Tub,"11094503",Tara Jo,District 5,36.194580000000002,-86.772289999999998,Entire home/apt,"181","2"
"40058118","3 K-BR 1 Q-BR w/3.5BA: Belmont, Vandy & All MUSIC!","102885096",Harold & Judy,District 17,36.136839999999999,-86.790260000000004,Entire home/apt,"457","1"
"40061175",Eclectic apartment in historic tobacco barn,"47769212",Meredith,District 21,36.160539999999997,-86.807710000000000,Entire home/apt,"222","2"
"40085696",SUPERB LUXURY ? BIG & GORGEOUS ? 10 COMFY BEDS,"101426897",Host Extraordinaires,District 17,36.133180000000003,-86.781800000000004,Entire home/apt,"413","2"
"40088092",Spacious Private Apartment in East Nashville,"3293804",Faith,District 5,36.182519999999997,-86.751040000000003,Entire home/apt,"83","30"
"40091046","Green Garriage. Private, eastside guesthouse.","14063165",Lily And Jordan,District 6,36.189900000000002,-86.734430000000003,Entire home/apt,"82","1"
"40117449",Charming Nashville Retreat Near Downtown!,"17726836",Five Star Property,District 16,36.123930000000001,-86.714600000000004,Entire home/apt,"164","2"
"40118089",SUPER GULCH TOWNHOMES ? DESIGNED FOR INSTAGRAM,"101426897",Host Extraordinaires,District 17,36.135680000000001,-86.779079999999993,Entire home/apt,"568","2"
"40138204","360° DT views, 8min to Broadway, 5min to Gulch?NEW","165013491",William,District 21,36.154919999999997,-86.815730000000002,Entire home/apt,"413","2"
"40140223",Relaxing & Romantic - The Tree Top View Suite,"309820040",Maxine,District 3,36.276359999999997,-86.785767000000007,Entire home/apt,"220","2"
"40182570",Modern East Nashville Townhome,"79068833",Chris & Brittany,District 5,36.207180000000001,-86.766369999999995,Entire home/apt,"212","3"
"40184141","LIVE w/LEGENDS- New in E Nash, 5 beds, 3 mi to DT","310337637",Christi & Brad,District 5,36.206099999999999,-86.766980000000004,Entire home/apt,"179","2"
"40199105",Hillsboro Village Bungalow - 1.8 Miles to Downtown,"89568138",Marsha,District 18,36.130299999999998,-86.810320000000004,Entire home/apt,"110","30"
"40201110",BEAUTIFUL GULCH HOME ? WALK TO ACTION ? COMFY BEDS,"101426897",Host Extraordinaires,District 17,36.137360000000001,-86.790629999999993,Entire home/apt,"265","2"
"40203107",The Marigold - Walkable to Nashville's 12 South!,"85360355",StayLocal,District 17,36.131259999999997,-86.780119999999997,Entire home/apt,"272","1"
"40230432",East Nashville Cottage,"310582368",Vien,District 5,36.192549999999997,-86.750640000000004,Entire home/apt,"121","1"
"40232585",HUGE LUXURIOUS 4 BED 4 BATH GAME ROOM ROOFTOP VIEW,"115505661",Chris,District 21,36.154800000000002,-86.819460000000007,Entire home/apt,"222","2"
"40250589",The Frankie - Steps From Belmont with 3 King Bedrooms-Stay 3 Nights Get 4th Free Nov-Feb!,"6675690",Isabeau And Shaun,District 18,36.135910000000003,-86.791020000000003,Entire home/apt,"223","2"
"40257371","Close to the Action, But Peaceful on the River!","148973706",Shannon,District 19,36.176279999999998,-86.782309999999995,Entire home/apt,"100","1"
"40258244","Epic Spacious House Walkable to Coffee, Food, Music, & Zanies Comedy Club","167417432",Cal & Steph,District 17,36.131380000000000,-86.781769999999995,Entire home/apt,"328","2"
"40264833",NEW DOWNTOWN HOME W/11 BEDS + GAME ROOM & ROOFTOP!,"115505661",Chris,District 18,36.133519999999997,-86.803939999999997,Entire home/apt,"217","2"
"40282813",MASSIVE GULCH TOWNHOMES ? PERFECT FOR LARGE GROUPS,"101426897",Host Extraordinaires,District 17,36.137400000000000,-86.777550000000005,Entire home/apt,"2608","2"
"40283450",BEAUTIFUL TOWNHOMES ? INSTAGRAM DESIGN ? 16 BEDS,"101426897",Host Extraordinaires,District 17,36.135599999999997,-86.779430000000005,Entire home/apt,"570","2"
"40284336",LUXURY GULCH TOWNHOMES ? GREAT AMENITIES ? 16 BEDS,"101426897",Host Extraordinaires,District 17,36.136620000000001,-86.778450000000007,Entire home/apt,"593","2"
"40284754",HUGE TOWNHOMES ? GULCH LOVE ? LARGE GROUPS WELCOME,"101426897",Host Extraordinaires,District 17,36.137290000000000,-86.779359999999997,Entire home/apt,"633","2"
"40285884",Red Door Loft - 30 Night Minimum - 40% Discount,"311200497",Curry,District 5,36.196719999999999,-86.746240000000000,Entire home/apt,"100","30"
"40304193",ULTRA LUXURY TOWNHOMES ? LARGE GROUPS WELCOME,"101426897",Host Extraordinaires,District 2,36.187379999999997,-86.814400000000006,Entire home/apt,"568","2"
"40311241",TWO LUXURIOUS townhome?2 Rooftop/15 Beds/Sleep 20+,"43286203",May & Eric,District 21,36.154220000000002,-86.826350000000005,Entire home/apt,"781","2"
"40349279",Music City Style!  Downtown Broadway 1 mile!,"73602055",Donna,District 19,36.174239999999998,-86.781400000000005,Entire home/apt,"314","3"
"40374246",Nashville,"308738366",Feruza,District 15,36.158329999999999,-86.704290000000000,Entire home/apt,"75","30"
"40375115",The Nashville,"312075724",Feruza,District 15,36.162880000000001,-86.701070000000001,Entire home/apt,"129","29"
"40376194",Music City Swagger? Big Backyard ? 2M to Downtown,"8185146",Laurie,District 5,36.194459999999999,-86.773460000000000,Entire home/apt,"270","2"
"40378748","Luxury House Near Downtown, Vanderbilt and Airport","12122399",Joseph,District 17,36.149430000000002,-86.764930000000007,Entire home/apt,"307","30"
"40378882",Elvis Was Here Walkable Apt on Famous Music Row 32,"103365676",Amanda,District 19,36.150140000000000,-86.792199999999994,Entire home/apt,"165","1"
"40379057",Designer Getaway on Nashville Famous Music Row 31,"103365676",Amanda,District 19,36.150170000000003,-86.792230000000004,Entire home/apt,"169","1"
"40381086",New Modern Home ?  Skyline View ? Central Location,"8185146",Laurie,District 5,36.195390000000003,-86.773690000000002,Entire home/apt,"261","2"
"40398799",Spacious Loft Ideal for Relocation & Monthly Stays,"94194379",Cody,District 25,36.111849999999997,-86.788100000000000,Entire home/apt,"115","7"
"40399571","1BD/Nashville - Pool, Cabana, Hot tub, BBQ!","263243483",Luxorts,District 15,36.220390000000002,-86.704830000000001,Entire home/apt,"121","3"
"40400594","2BD/Nashville - Jet Tub, Pool, Cabana, BBQ, WiFi!","263243483",Luxorts,District 15,36.220390000000002,-86.704830000000001,Entire home/apt,"267","3"
"40404750","LOFT LULA 'QUATRO' in Downtown Nashville, TN","225949486",Luis + Crystal,District 19,36.155290000000001,-86.775980000000004,Entire home/apt,"94","1"
"40420672",Walkable Apt in Landmark Neighborhood Music Row 24,"103365676",Amanda,District 19,36.149270000000001,-86.793270000000007,Entire home/apt,"193","1"
"40420743",Butterfly BNB~Modern Luxury~Giant Rooftop~9Min>DT,"205592313",Michael & Jill,District 8,36.218760000000003,-86.741249999999994,Entire home/apt,"319","2"
"40421493",The Charlesville #303 Condo *Walk Downtown*,"312585112",Nash,District 19,36.169069999999998,-86.782319999999999,Entire home/apt,"118","3"
"40421935",The Charlesville #301 Condo*Walk to Downtown!*,"312585112",Nash,District 19,36.170459999999999,-86.783590000000004,Entire home/apt,"198","3"
"40422427",The Charlesville #302 Condo *Walk to Downtown!*,"312585112",Nash,District 19,36.169699999999999,-86.782690000000002,Entire home/apt,"156","3"
"40423045",The Charlesville #201 Condo *Walk to Broadway*,"312585112",Nash,District 19,36.170610000000003,-86.782510000000002,Entire home/apt,"149","3"
"40423222",The Charlesville #202 Condo *WALK TO DOWNTOWN!*,"312585112",Nash,District 19,36.171070000000000,-86.783569999999997,Entire home/apt,"172","3"
"40423283",The Charlesville #203 Condo *WALK TO DOWNTOWN*!,"312585112",Nash,District 19,36.170220000000000,-86.783429999999996,Entire home/apt,"149","3"
"40423317",The Charlesville #304 Condo *walk to downtown!*,"312585112",Nash,District 19,36.169260000000001,-86.782039999999995,Entire home/apt,"168","3"
"40423347",The Charlesville #204 Condo *Walk to Downtown*,"312585112",Nash,District 19,36.169460000000001,-86.784160000000000,Entire home/apt,"151","3"
"40423393",The Charlesville #401 Condo *walk to Downtown!*,"312585112",Nash,District 19,36.170400000000001,-86.782229999999998,Entire home/apt,"129","3"
"40423438",The Charlesville #402 Condo *Walk to Downtown*,"312585112",Nash,District 19,36.169170000000001,-86.782579999999996,Entire home/apt,"148","3"
"40423541",The Charlesville #403 Condo *Walk to Downtown*,"312585112",Nash,District 19,36.169609999999999,-86.782579999999996,Entire home/apt,"120","3"
"40423641",The Charlesville #404 Condo *Walk to Downtown*,"312585112",Nash,District 19,36.168939999999999,-86.783259999999999,Entire home/apt,"169","3"
"40465596",Month to Month Bungalow for Families,"3568608",Anna,District 6,36.182729999999999,-86.726420000000005,Entire home/apt,"73","60"
"40466164",Modern Studio on Nashville's Famous Music Row 23,"103365676",Amanda,District 19,36.151009999999999,-86.791300000000007,Entire home/apt,"150","1"
"40466281",Stay in Heart of Nashville's Music Neighborhood 22,"103365676",Amanda,District 19,36.149169999999998,-86.793099999999995,Entire home/apt,"165","1"
"40466426",Walkable Stylish Getaway on Historic Music Row 21,"103365676",Amanda,District 19,36.149329999999999,-86.791430000000005,Entire home/apt,"182","1"
"40466555",Elvis Was Here Walkable Apt on Famous Music Row 14,"103365676",Amanda,District 19,36.151110000000003,-86.791399999999996,Entire home/apt,"195","1"
"40466630",Walkable Downtown from Stylish Music Row Studio 13,"103365676",Amanda,District 19,36.149619999999999,-86.791889999999995,Entire home/apt,"150","1"
"40466691",Stay Amongst Nashville's Musicians on Music Row 12,"103365676",Amanda,District 19,36.150190000000002,-86.792240000000007,Entire home/apt,"160","1"
"40466753",Stay in Heart of Nashville's Music Neighborhood 10,"103365676",Amanda,District 19,36.150190000000002,-86.792240000000007,Entire home/apt,"165","1"
"40466799",Groovy Apt in Landmark Neighborhood Music Row 01,"103365676",Amanda,District 19,36.150190000000002,-86.792240000000007,Entire home/apt,"308","1"
"40482606",Historic 615 Blair House Second Level,"277205938",Wallace,District 18,36.131790000000002,-86.807969999999997,Entire home/apt,"100","30"
"40485713","Cleveland Park, 1.5 miles to Broadway!!!","313378567",Nashville,District 5,36.189549999999997,-86.771010000000004,Entire home/apt,"203","2"
"40491391","Modern Farm House RETREAT, Close to Nashville!","313456702",Sarah,District 12,36.146230000000003,-86.580359999999999,Entire home/apt,"69","2"
"40534788",Willie Themed Music Row Apartment Near Downtown,"60934272",Travers,District 19,36.145099999999999,-86.795019999999994,Entire home/apt,"96","1"
"40537904",Sonder | The Retreat | Three-Bedroom Apartment w/ Rooftop,"224851351",Sonder (Nashville),District 17,36.144930000000002,-86.763130000000004,Entire home/apt,"311","2"
"40538181",Sonder | The Retreat | Three-Bedroom Apartment,"224851351",Sonder (Nashville),District 17,36.145420000000001,-86.764259999999993,Entire home/apt,"298","2"
"40539285","LUXURY MODERN HOME, RELAX AT HOME W/ BBQ & TAILGATE GAMES, 5 MINS. FROM BROADWAY","121534901",Andrew,District 2,36.196649999999998,-86.782600000000002,Entire home/apt,"175","2"
"40539309","LUXURY MODERN HOME, SAFE GATHERING PLACE W/ BBQ &TAILGATE GAMES, 5 MINS. FROM DOWNTOWN","121534901",Andrew,District 2,36.197710000000001,-86.781350000000003,Entire home/apt,"175","2"
"40539335","SPARKLING CLEAN LUXURY MODERN HOME, PRIVATE ENTERTAINERS OUTDOOR  COURTYARD W/ ONSITE BBQ & TAILGATE GAMES","121534901",Andrew,District 2,36.196210000000001,-86.782380000000003,Entire home/apt,"175","2"
"40539348","LUXURY MODERN HOME, GREAT FOR A STAYCATION W/ BBQ & TAILGATE GAMES, 5 MINS. TO TITANS STADIUM","121534901",Andrew,District 2,36.196339999999999,-86.780829999999995,Entire home/apt,"175","2"
