STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,id,name_2,host_id,host_name,neighbourh,neighbou_1,latitude,longitude,room_type,price,minimum_ni,number_of_,last_revie,reviews_pe,calculated,availabili,number_o_1,license
"47","037","015804","47037015804","158.04",Census Tract 158.04,G5020,S,"1664634","0","+36.1346906","-086.7023849","53034557",Hot Tub Delight - Perfect Location,"429323570",Wmv,,District 13,36.129980000000003,-86.698120000000003,Entire home/apt,"199","3","2",2021/11/22,1.500000000000000,"5","355","2",
"47","037","015804","47037015804","158.04",Census Tract 158.04,G5020,S,"1664634","0","+36.1346906","-086.7023849","53530497",Charming 1 bedroom hotel with free parking,"431261382",Raj,,District 13,36.138300000000001,-86.700540000000004,Private room,"64","1","0",,,"5","42","0",
"47","037","015804","47037015804","158.04",Census Tract 158.04,G5020,S,"1664634","0","+36.1346906","-086.7023849","53606444",Charming 1 bedroom with king size bed,"431261382",Raj,,District 13,36.137050000000002,-86.701009999999997,Private room,"56","1","0",,,"5","29","0",
"47","037","015804","47037015804","158.04",Census Tract 158.04,G5020,S,"1664634","0","+36.1346906","-086.7023849","53606761",charming 1 bedroom with free parking,"431261382",Raj,,District 13,36.137349999999998,-86.701269999999994,Private room,"49","1","0",,,"5","22","0",
"47","037","015804","47037015804","158.04",Census Tract 158.04,G5020,S,"1664634","0","+36.1346906","-086.7023849","53701230",charming 1 king bed with free parking,"431261382",Raj,,District 13,36.138530000000003,-86.701160000000002,Private room,"58","1","1",2021/12/10,1.000000000000000,"5","38","1",
"47","037","015804","47037015804","158.04",Census Tract 158.04,G5020,S,"1664634","0","+36.1346906","-086.7023849","53733218",Music City Retreat - 2 bedroom with Hot Tub,"359551592",Greg,,District 13,36.131180000000001,-86.698189999999997,Entire home/apt,"176","3","0",,,"1","352","0",
"47","037","015804","47037015804","158.04",Census Tract 158.04,G5020,S,"1664634","0","+36.1346906","-086.7023849","53764957",3 Miles to Airport and 6 Miles to the Action - Nashville Gateway #4,"121534901",Andrew,,District 13,36.136460000000000,-86.699299999999994,Entire home/apt,"358","2","0",,,"39","157","0",
"47","037","015629","47037015629","156.29",Census Tract 156.29,G5020,S,"6237959","0","+36.0506677","-086.6371121","34936222",Snuggle up!,"263252914",Eboneé,,District 32,36.044530000000002,-86.650530000000003,Entire home/apt,"93","1","10",2021/08/28,0.330000000000000,"1","179","1",
"47","037","015629","47037015629","156.29",Census Tract 156.29,G5020,S,"6237959","0","+36.0506677","-086.6371121","53414649","NEW! Luxe, boutique apartment 15 min to Broadway","69806012",Jade,,District 32,36.039999999999999,-86.634119999999996,Entire home/apt,"88","3","1",2021/11/27,1.000000000000000,"2","7","1",
"47","037","015629","47037015629","156.29",Census Tract 156.29,G5020,S,"6237959","0","+36.0506677","-086.6371121","53480943","Luxury, private 1B1B central to everything Nash!","69806012",Jade,,District 32,36.040810000000000,-86.634670000000000,Private room,"49","2","0",,,"2","7","0",
"47","037","015626","47037015626","156.26",Census Tract 156.26,G5020,S,"3393771","0","+36.0722871","-086.6476413","21254060",Nashville room,"127323890",Ashley,,District 32,36.062590000000000,-86.642380000000003,Private room,"45","1","1",2017/10/13,0.020000000000000,"1","0","0",
"47","037","015626","47037015626","156.26",Census Tract 156.26,G5020,S,"3393771","0","+36.0722871","-086.6476413","24136182",CUTIE HOME ANTIOCH       #2019023052,"180654542",Chris,,District 32,36.070779999999999,-86.648309999999995,Private room,"52","1","122",2021/12/10,2.970000000000000,"1","177","41",
"47","037","015626","47037015626","156.26",Census Tract 156.26,G5020,S,"3393771","0","+36.0722871","-086.6476413","35874200",Family Getaway,"269825974",Lynn,,District 32,36.065620000000003,-86.642520000000005,Entire home/apt,"180","2","72",2021/12/05,2.420000000000000,"1","340","32",
"47","037","015626","47037015626","156.26",Census Tract 156.26,G5020,S,"3393771","0","+36.0722871","-086.6476413","39270869",Spacious Private Bedroom/Bathroom.,"114739821",Tray,,District 32,36.063560000000003,-86.642520000000005,Private room,"30","1","15",2020/01/01,0.560000000000000,"1","0","0",
"47","037","015626","47037015626","156.26",Census Tract 156.26,G5020,S,"3393771","0","+36.0722871","-086.6476413","42629155",Convienent Craftsman,"34111775",Ron,,District 28,36.080340000000000,-86.649500000000003,Entire home/apt,"188","2","47",2021/11/28,2.170000000000000,"1","129","32",
"47","037","015626","47037015626","156.26",Census Tract 156.26,G5020,S,"3393771","0","+36.0722871","-086.6476413","52420759",3 bedroom 2 bath ranch with fireplace and deck,"424298151",Gerald,,District 28,36.073030000000003,-86.657929999999993,Entire home/apt,"401","1","0",,,"1","318","0",
"47","037","015626","47037015626","156.26",Census Tract 156.26,G5020,S,"3393771","0","+36.0722871","-086.6476413","53281801",Brand new 3 beds 2.5 baths 20mins to Nashville,"431358550",Son,,District 32,36.069229999999997,-86.651769999999999,Entire home/apt,"199","3","1",2021/11/28,1.000000000000000,"1","62","1",
"47","037","015628","47037015628","156.28",Census Tract 156.28,G5020,S,"2163929","0","+36.0532074","-086.6572042",,,,,,,,,,,,,,,,,,
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","1714215","TRAVELERS PL  Blue Room 
Female, NS Only plz","812128",Patricia And John,,District 12,36.187429999999999,-86.591629999999995,Private room,"35","31","10",2020/03/17,0.120000000000000,"9","168","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","2521338","BEAUTIFUL AFFORDABLE SPACE 
F Non smoker only plz","812128",Patricia And John,,District 12,36.188699999999997,-86.590360000000004,Private room,"35","31","3",2016/08/10,0.040000000000000,"9","90","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","3116713","Travelers SUNNY PARADISE RM
Female 
Non Smkr  plz","812128",Patricia And John,,District 12,36.187370000000001,-86.590149999999994,Private room,"35","31","9",2021/04/24,0.120000000000000,"9","178","1",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","20074058","Spacious Master Suite 
Female Non smoker only plz","812128",Patricia And John,,District 12,36.188940000000002,-86.589820000000003,Private room,"45","31","2",2019/08/09,0.050000000000000,"9","90","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","20193773","Relax at The Cozy, King of the Hill Home","143796055",Alianna & Kenneth,,District 12,36.189419999999998,-86.590389999999999,Private room,"125","30","3",2017/10/15,0.060000000000000,"4","53","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","24625701",Private King Bedroom at King of the Hill Home,"143796055",Alianna & Kenneth,,District 12,36.187350000000002,-86.589830000000006,Private room,"56","31","28",2020/02/16,0.650000000000000,"4","0","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","24627334",Private Queen Bedroom at The King of the Hill Home,"143796055",Alianna & Kenneth,,District 12,36.187440000000002,-86.591120000000004,Private room,"55","30","33",2020/03/21,0.760000000000000,"4","53","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","24628812",Private Airmattress Bdrm at King of the Hill Home,"143796055",Alianna & Kenneth,,District 12,36.189410000000002,-86.591890000000006,Private room,"56","30","18",2020/02/17,0.410000000000000,"4","53","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","30253315","NEAR AIRPORT* LAKE* DOWNTOWN*OPRY
Non Smoker only","812128",Patricia And John,,District 12,36.174300000000002,-86.591290000000001,Entire home/apt,"69","31","8",2021/11/29,0.270000000000000,"9","115","3",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","34056824",★Private home on 2 Acre ★by TriStar/Airport/d'town,"143935537",Jamie,,District 12,36.186900000000001,-86.586609999999993,Entire home/apt,"129","30","6",2021/09/04,0.230000000000000,"2","362","3",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","34902765","City in the Front, Country in the Back","178128415",Leta,,District 12,36.195120000000003,-86.578609999999998,Entire home/apt,"89","2","81",2021/12/04,2.630000000000000,"1","55","26",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","39253335",Country Livin’ in the City - Close to I40&Downtown,"149778985",Nacona,,District 12,36.173630000000003,-86.592410000000001,Entire home/apt,"94","1","128",2021/12/12,4.820000000000000,"1","208","58",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","42270819",Virginia House Nashville - New Listing From Experienced Hosts Who Are Featured on Travel Show!,"13960675",John,,District 12,36.191659999999999,-86.586519999999993,Entire home/apt,"250","5","4",2020/08/02,0.210000000000000,"2","325","0",
"47","037","015622","47037015622","156.22",Census Tract 156.22,G5020,S,"6094455","0","+36.1839435","-086.5833010","53596034",LUXURY Nashville stay for both City & Nature lover,"2113736",James & Jamee,,District 12,36.180079999999997,-86.578580000000002,Entire home/apt,"478","28","0",,,"1","319","0",
"47","037","019117","47037019117","191.17",Census Tract 191.17,G5020,S,"12972892","0","+36.0192025","-086.6464226","9716458",Music City Lodge - Nashville,"50162236",Jenica,,District 33,36.009259999999998,-86.629099999999994,Entire home/apt,"450","3","16",2021/10/12,0.220000000000000,"1","343","6",
"47","037","019117","47037019117","191.17",Census Tract 191.17,G5020,S,"12972892","0","+36.0192025","-086.6464226","20517901","This is The Perfect Place""","58959160",Diondra,,District 33,36.009790000000002,-86.629589999999993,Entire home/apt,"375","10","19",2019/10/31,0.370000000000000,"1","173","0",
"47","037","019117","47037019117","191.17",Census Tract 191.17,G5020,S,"12972892","0","+36.0192025","-086.6464226","21393296",Nashville Country - Cabin In the Woods,"154971380",Carl,,District 31,36.003660000000004,-86.638930000000002,Entire home/apt,"138","6","40",2021/10/29,1.240000000000000,"1","264","9",
"47","037","019117","47037019117","191.17",Census Tract 191.17,G5020,S,"12972892","0","+36.0192025","-086.6464226","21963341",★Clean Spacious1BR PrivateBasement w/washer&dryer★,"160341142",Michael,,District 31,36.019250000000000,-86.653229999999994,Private room,"45","31","6",2021/11/01,0.180000000000000,"1","365","2",
"47","037","019117","47037019117","191.17",Census Tract 191.17,G5020,S,"12972892","0","+36.0192025","-086.6464226","23416134","The ""Reed"" Roof Inn--Spacious, Relaxing & Private!","174617230",Rosemary,,District 33,36.009889999999999,-86.623990000000006,Private room,"106","2","80",2021/11/28,1.790000000000000,"1","166","26",
"47","037","018803","47037018803","188.03",Census Tract 188.03,G5020,S,"3516173","0","+36.0423162","-086.7687901","6437109","Condo in Brentwood, TN","33604402",Alex,,District 4,36.040579999999999,-86.774209999999997,Entire home/apt,"63","1","4",2016/01/02,0.050000000000000,"1","0","0",
"47","037","018803","47037018803","188.03",Census Tract 188.03,G5020,S,"3516173","0","+36.0423162","-086.7687901","12570131",Brentwood Private Duplex A,"42834060",Lindsey,,District 4,36.038710000000002,-86.773340000000005,Entire home/apt,"95","30","20",2021/02/28,0.290000000000000,"2","107","2",
"47","037","018803","47037018803","188.03",Census Tract 188.03,G5020,S,"3516173","0","+36.0423162","-086.7687901","15803372",Brentwood Private Duplex B,"42834060",Lindsey,,District 4,36.037849999999999,-86.772900000000007,Entire home/apt,"95","30","29",2021/09/11,0.470000000000000,"2","205","3",
"47","037","018803","47037018803","188.03",Census Tract 188.03,G5020,S,"3516173","0","+36.0423162","-086.7687901","19069745",3 bedroom apartment 15 min from downtown Nashville,"105875322",Andrew,,District 4,36.033259999999999,-86.776210000000006,Entire home/apt,"125","2","0",,,"1","0","0",
"47","037","018803","47037018803","188.03",Census Tract 188.03,G5020,S,"3516173","0","+36.0423162","-086.7687901","33945489",Spacious apt only 15 minutes from downtown,"14351999",Susan,,District 4,36.042990000000003,-86.765339999999995,Entire home/apt,"120","1","1",2019/04/25,0.030000000000000,"1","0","0",
"47","037","018803","47037018803","188.03",Census Tract 188.03,G5020,S,"3516173","0","+36.0423162","-086.7687901","53502494",Landing | Modern Apartment with Amazing Amenities (ID410992),"263502162",Landing,,District 4,36.034599999999998,-86.775819999999996,Entire home/apt,"81","30","0",,,"8","359","0",
"47","037","018803","47037018803","188.03",Census Tract 188.03,G5020,S,"3516173","0","+36.0423162","-086.7687901","53648165",Gracefull of place 2 bed room,"434442974",Rose,,District 4,36.040970000000002,-86.758920000000003,Shared room,"119","1","0",,,"1","137","0",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","3648549","Serene, Cozy Getaway; Lipscomb, Vanderbilt,12South","931636",Debby,,District 25,36.103729999999999,-86.796250000000001,Entire home/apt,"126","2","116",2021/11/07,1.850000000000000,"1","0","3",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","4531756",Southern Charm meets Old World Hospitality,"23496125",Maria Davis,,District 25,36.088769999999997,-86.795130000000000,Entire home/apt,"628","3","20",2021/09/12,0.360000000000000,"1","355","6",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","4857128",Cozy Green Hills apartment (1 mi from Lipscomb U.),"24987037",Patrick,,District 25,36.094740000000002,-86.791889999999995,Entire home/apt,"94","3","431",2021/12/04,5.290000000000000,"1","106","74",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","11007461",Southern Delight near Lipscomb Belmont Vanderbilt,"57061644",Lisa,,District 25,36.105870000000003,-86.800640000000001,Entire home/apt,"113","1","306",2021/03/20,4.290000000000000,"1","16","1",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","11320018",Huge family-friendly home near 12 S,"15056566",Mary,,District 25,36.095100000000002,-86.790610000000001,Entire home/apt,"300","2","13",2019/11/29,0.190000000000000,"1","0","0",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","14424170",Location. Location. & you will feel at home here.,"88761042",Clark,,District 25,36.090100000000000,-86.801220000000001,Entire home/apt,"345","3","131",2021/12/05,2.010000000000000,"1","5","24",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","14740890",Cottage-Like Setting near Vanderbilt/Lipscomb,"14036488",Stuart,,District 25,36.099850000000004,-86.799930000000003,Entire home/apt,"315","2","273",2021/11/20,4.320000000000001,"1","0","41",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","15239264",Luxury Home in the heart of Nashville!,"82643271",Cindy,,District 25,36.091459999999998,-86.796890000000005,Entire home/apt,"750","3","47",2021/10/24,0.750000000000000,"1","355","10",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","19138141",Green Hills Guest Suite  -  Cat Lovers Paradise!,"133736842",Molly,,District 25,36.094589999999997,-86.802809999999994,Private room,"107","2","73",2021/12/05,1.330000000000000,"1","83","18",
"47","037","017702","47037017702","177.02",Census Tract 177.02,G5020,S,"3296657","0","+36.0995275","-086.7996835","21228192","Expansive with Exceptional Warmth, Comfort and Location","116294524",Stephenie & Michael,,District 25,36.097299999999997,-86.806640000000002,Entire home/apt,"582","2","47",2021/12/09,0.970000000000000,"2","326","8",
