"GEO_ID","NAME","H1_001N","H1_002N","H1_003N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant"
"1000000US470370192004013","Block 4013, Block Group 4, Census Tract 192, Davidson County, Tennessee","91","87","4"
"1000000US470370192004014","Block 4014, Block Group 4, Census Tract 192, Davidson County, Tennessee","39","25","14"
"1000000US470370192004015","Block 4015, Block Group 4, Census Tract 192, Davidson County, Tennessee","37","37","0"
"1000000US470370192004016","Block 4016, Block Group 4, Census Tract 192, Davidson County, Tennessee","0","0","0"
"1000000US470370192004017","Block 4017, Block Group 4, Census Tract 192, Davidson County, Tennessee","27","25","2"
"1000000US470370192004018","Block 4018, Block Group 4, Census Tract 192, Davidson County, Tennessee","29","29","0"
"1000000US470370192004019","Block 4019, Block Group 4, Census Tract 192, Davidson County, Tennessee","13","9","4"
"1000000US470370193001000","Block 1000, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001001","Block 1001, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001002","Block 1002, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001003","Block 1003, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001004","Block 1004, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001005","Block 1005, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001006","Block 1006, Block Group 1, Census Tract 193, Davidson County, Tennessee","1","1","0"
"1000000US470370193001007","Block 1007, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001008","Block 1008, Block Group 1, Census Tract 193, Davidson County, Tennessee","1","1","0"
"1000000US470370193001009","Block 1009, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001010","Block 1010, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001011","Block 1011, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001012","Block 1012, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001013","Block 1013, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001014","Block 1014, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001015","Block 1015, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001016","Block 1016, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001017","Block 1017, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001018","Block 1018, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001019","Block 1019, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001020","Block 1020, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001021","Block 1021, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001022","Block 1022, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001023","Block 1023, Block Group 1, Census Tract 193, Davidson County, Tennessee","2","2","0"
"1000000US470370193001024","Block 1024, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001025","Block 1025, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001026","Block 1026, Block Group 1, Census Tract 193, Davidson County, Tennessee","8","8","0"
"1000000US470370193001027","Block 1027, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001028","Block 1028, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001029","Block 1029, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001030","Block 1030, Block Group 1, Census Tract 193, Davidson County, Tennessee","325","317","8"
"1000000US470370193001031","Block 1031, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001032","Block 1032, Block Group 1, Census Tract 193, Davidson County, Tennessee","14","9","5"
"1000000US470370193001033","Block 1033, Block Group 1, Census Tract 193, Davidson County, Tennessee","23","23","0"
"1000000US470370193001034","Block 1034, Block Group 1, Census Tract 193, Davidson County, Tennessee","9","0","9"
"1000000US470370193001035","Block 1035, Block Group 1, Census Tract 193, Davidson County, Tennessee","16","16","0"
"1000000US470370193001036","Block 1036, Block Group 1, Census Tract 193, Davidson County, Tennessee","247","247","0"
"1000000US470370193001037","Block 1037, Block Group 1, Census Tract 193, Davidson County, Tennessee","9","3","6"
"1000000US470370193001038","Block 1038, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001039","Block 1039, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001040","Block 1040, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001041","Block 1041, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001042","Block 1042, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001043","Block 1043, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001044","Block 1044, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001045","Block 1045, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001046","Block 1046, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001047","Block 1047, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001048","Block 1048, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001049","Block 1049, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001050","Block 1050, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001051","Block 1051, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001052","Block 1052, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001053","Block 1053, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001054","Block 1054, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001055","Block 1055, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001056","Block 1056, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001057","Block 1057, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001058","Block 1058, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001059","Block 1059, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001060","Block 1060, Block Group 1, Census Tract 193, Davidson County, Tennessee","30","30","0"
"1000000US470370193001061","Block 1061, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001062","Block 1062, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001063","Block 1063, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001064","Block 1064, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001065","Block 1065, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001066","Block 1066, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001067","Block 1067, Block Group 1, Census Tract 193, Davidson County, Tennessee","169","160","9"
"1000000US470370193001068","Block 1068, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001069","Block 1069, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001070","Block 1070, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001071","Block 1071, Block Group 1, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193001072","Block 1072, Block Group 1, Census Tract 193, Davidson County, Tennessee","18","15","3"
"1000000US470370193001073","Block 1073, Block Group 1, Census Tract 193, Davidson County, Tennessee","7","6","1"
"1000000US470370193001074","Block 1074, Block Group 1, Census Tract 193, Davidson County, Tennessee","47","47","0"
"1000000US470370193001075","Block 1075, Block Group 1, Census Tract 193, Davidson County, Tennessee","21","17","4"
"1000000US470370193002000","Block 2000, Block Group 2, Census Tract 193, Davidson County, Tennessee","11","4","7"
"1000000US470370193002001","Block 2001, Block Group 2, Census Tract 193, Davidson County, Tennessee","13","13","0"
"1000000US470370193002002","Block 2002, Block Group 2, Census Tract 193, Davidson County, Tennessee","74","65","9"
"1000000US470370193002003","Block 2003, Block Group 2, Census Tract 193, Davidson County, Tennessee","114","103","11"
"1000000US470370193002004","Block 2004, Block Group 2, Census Tract 193, Davidson County, Tennessee","52","33","19"
"1000000US470370193002005","Block 2005, Block Group 2, Census Tract 193, Davidson County, Tennessee","257","188","69"
"1000000US470370193002006","Block 2006, Block Group 2, Census Tract 193, Davidson County, Tennessee","98","80","18"
"1000000US470370193002007","Block 2007, Block Group 2, Census Tract 193, Davidson County, Tennessee","95","95","0"
"1000000US470370193002008","Block 2008, Block Group 2, Census Tract 193, Davidson County, Tennessee","0","0","0"
"1000000US470370193002009","Block 2009, Block Group 2, Census Tract 193, Davidson County, Tennessee","11","0","11"
"1000000US470370193002010","Block 2010, Block Group 2, Census Tract 193, Davidson County, Tennessee","16","2","14"
"1000000US470370194011000","Block 1000, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011001","Block 1001, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","173","17","156"
"1000000US470370194011002","Block 1002, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","5","0","5"
"1000000US470370194011003","Block 1003, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011004","Block 1004, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011005","Block 1005, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011006","Block 1006, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","303","284","19"
"1000000US470370194011007","Block 1007, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011008","Block 1008, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011009","Block 1009, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011010","Block 1010, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011011","Block 1011, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011012","Block 1012, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","69","62","7"
"1000000US470370194011013","Block 1013, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","80","36","44"
"1000000US470370194011014","Block 1014, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011015","Block 1015, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011016","Block 1016, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011017","Block 1017, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011018","Block 1018, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","232","214","18"
"1000000US470370194011019","Block 1019, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","31","25","6"
"1000000US470370194011020","Block 1020, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","4","4","0"
"1000000US470370194011021","Block 1021, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","52","42","10"
"1000000US470370194011022","Block 1022, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","1","1","0"
"1000000US470370194011023","Block 1023, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","3","0","3"
"1000000US470370194011024","Block 1024, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","16","16","0"
"1000000US470370194011025","Block 1025, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","17","16","1"
"1000000US470370194011026","Block 1026, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","13","13","0"
"1000000US470370194011027","Block 1027, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","16","5","11"
"1000000US470370194011028","Block 1028, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","20","16","4"
"1000000US470370194011029","Block 1029, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","13","6","7"
"1000000US470370194011030","Block 1030, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","6","6","0"
"1000000US470370194011031","Block 1031, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011032","Block 1032, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","1","1","0"
"1000000US470370194011033","Block 1033, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","9","9","0"
"1000000US470370194011034","Block 1034, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","4","4","0"
"1000000US470370194011035","Block 1035, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","8","8","0"
"1000000US470370194011036","Block 1036, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","5","0","5"
"1000000US470370194011037","Block 1037, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011038","Block 1038, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","6","0","6"
"1000000US470370194011039","Block 1039, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","12","3","9"
"1000000US470370194011040","Block 1040, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","10","3","7"
"1000000US470370194011041","Block 1041, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","11","0","11"
"1000000US470370194011042","Block 1042, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","9","0","9"
"1000000US470370194011043","Block 1043, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","3","0","3"
"1000000US470370194011044","Block 1044, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","3","0","3"
"1000000US470370194011045","Block 1045, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011046","Block 1046, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011047","Block 1047, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011048","Block 1048, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","20","20","0"
"1000000US470370194011049","Block 1049, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","11","11","0"
"1000000US470370194011050","Block 1050, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011051","Block 1051, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","285","265","20"
"1000000US470370194011052","Block 1052, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011053","Block 1053, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011054","Block 1054, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011055","Block 1055, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","28","28","0"
"1000000US470370194011056","Block 1056, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011057","Block 1057, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011058","Block 1058, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011059","Block 1059, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011060","Block 1060, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011061","Block 1061, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011062","Block 1062, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011063","Block 1063, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011064","Block 1064, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011065","Block 1065, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","386","363","23"
"1000000US470370194011066","Block 1066, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011067","Block 1067, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","20","20","0"
"1000000US470370194011068","Block 1068, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194011069","Block 1069, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","1","0","1"
"1000000US470370194011070","Block 1070, Block Group 1, Census Tract 194.01, Davidson County, Tennessee","75","68","7"
"1000000US470370194012000","Block 2000, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194012001","Block 2001, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","73","68","5"
"1000000US470370194012002","Block 2002, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","66","14","52"
"1000000US470370194012003","Block 2003, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","10","9","1"
"1000000US470370194012004","Block 2004, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","80","72","8"
"1000000US470370194012005","Block 2005, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","50","50","0"
"1000000US470370194012006","Block 2006, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","64","64","0"
"1000000US470370194012007","Block 2007, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194012008","Block 2008, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","11","9","2"
"1000000US470370194012009","Block 2009, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","16","16","0"
"1000000US470370194012010","Block 2010, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","32","32","0"
"1000000US470370194012011","Block 2011, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","81","77","4"
"1000000US470370194012012","Block 2012, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","16","16","0"
"1000000US470370194012013","Block 2013, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","7","7","0"
"1000000US470370194012014","Block 2014, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","21","21","0"
"1000000US470370194012015","Block 2015, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","27","24","3"
"1000000US470370194012016","Block 2016, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","13","13","0"
"1000000US470370194012017","Block 2017, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","32","32","0"
"1000000US470370194012018","Block 2018, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","16","16","0"
"1000000US470370194012019","Block 2019, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","32","32","0"
"1000000US470370194012020","Block 2020, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","22","19","3"
"1000000US470370194012021","Block 2021, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","9","2","7"
"1000000US470370194012022","Block 2022, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","16","15","1"
"1000000US470370194012023","Block 2023, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","21","19","2"
"1000000US470370194012024","Block 2024, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194012025","Block 2025, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194012026","Block 2026, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","45","40","5"
"1000000US470370194012027","Block 2027, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","7","7","0"
"1000000US470370194012028","Block 2028, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194012029","Block 2029, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194012030","Block 2030, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","19","19","0"
"1000000US470370194012031","Block 2031, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","12","5","7"
"1000000US470370194012032","Block 2032, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","37","25","12"
"1000000US470370194012033","Block 2033, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","1","0","1"
"1000000US470370194012034","Block 2034, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","11","11","0"
"1000000US470370194012035","Block 2035, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","0","0","0"
"1000000US470370194012036","Block 2036, Block Group 2, Census Tract 194.01, Davidson County, Tennessee","14","12","2"
"1000000US470370194021000","Block 1000, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194021001","Block 1001, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","50","50","0"
"1000000US470370194021002","Block 1002, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","22","21","1"
"1000000US470370194021003","Block 1003, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","34","24","10"
"1000000US470370194021004","Block 1004, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","28","28","0"
"1000000US470370194021005","Block 1005, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","11","10","1"
"1000000US470370194021006","Block 1006, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","20","16","4"
"1000000US470370194021007","Block 1007, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","19","8","11"
"1000000US470370194021008","Block 1008, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","20","18","2"
"1000000US470370194021009","Block 1009, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","15","15","0"
"1000000US470370194021010","Block 1010, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","22","18","4"
"1000000US470370194021011","Block 1011, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","24","24","0"
"1000000US470370194021012","Block 1012, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","36","33","3"
"1000000US470370194021013","Block 1013, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194021014","Block 1014, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","20","20","0"
"1000000US470370194021015","Block 1015, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","11","8","3"
"1000000US470370194021016","Block 1016, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","18","18","0"
"1000000US470370194021017","Block 1017, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","16","16","0"
"1000000US470370194021018","Block 1018, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","26","26","0"
"1000000US470370194021019","Block 1019, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","43","34","9"
"1000000US470370194021020","Block 1020, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","20","20","0"
"1000000US470370194021021","Block 1021, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","16","14","2"
"1000000US470370194021022","Block 1022, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194021023","Block 1023, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","90","89","1"
"1000000US470370194021024","Block 1024, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","18","17","1"
"1000000US470370194021025","Block 1025, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","19","17","2"
"1000000US470370194021026","Block 1026, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","23","23","0"
"1000000US470370194021027","Block 1027, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","25","24","1"
"1000000US470370194021028","Block 1028, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","15","10","5"
"1000000US470370194021029","Block 1029, Block Group 1, Census Tract 194.02, Davidson County, Tennessee","16","14","2"
"1000000US470370194022000","Block 2000, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022001","Block 2001, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","259","251","8"
"1000000US470370194022002","Block 2002, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","414","357","57"
"1000000US470370194022003","Block 2003, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022004","Block 2004, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022005","Block 2005, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","5","2","3"
"1000000US470370194022006","Block 2006, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022007","Block 2007, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022008","Block 2008, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022009","Block 2009, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022010","Block 2010, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022011","Block 2011, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
"1000000US470370194022012","Block 2012, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","11","4","7"
"1000000US470370194022013","Block 2013, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","7","7","0"
"1000000US470370194022014","Block 2014, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","198","173","25"
"1000000US470370194022015","Block 2015, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","219","207","12"
"1000000US470370194022016","Block 2016, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","24","24","0"
"1000000US470370194022017","Block 2017, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","21","15","6"
"1000000US470370194022018","Block 2018, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","279","263","16"
"1000000US470370194022019","Block 2019, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","323","304","19"
"1000000US470370194022020","Block 2020, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","12","12","0"
"1000000US470370194022021","Block 2021, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","21","21","0"
"1000000US470370194022022","Block 2022, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","51","49","2"
"1000000US470370194022023","Block 2023, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","65","49","16"
"1000000US470370194022024","Block 2024, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","17","17","0"
"1000000US470370194022025","Block 2025, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","45","45","0"
"1000000US470370194022026","Block 2026, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","7","3","4"
"1000000US470370194022027","Block 2027, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","14","12","2"
"1000000US470370194022028","Block 2028, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","37","9","28"
"1000000US470370194022029","Block 2029, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","7","7","0"
"1000000US470370194022030","Block 2030, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","62","62","0"
"1000000US470370194022031","Block 2031, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","38","29","9"
"1000000US470370194022032","Block 2032, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","174","4","170"
"1000000US470370194022033","Block 2033, Block Group 2, Census Tract 194.02, Davidson County, Tennessee","0","0","0"
